cell_name_label,cell_specimen_project_label,sample_id,topLeaf_label,subclass_label,broad_class_label,Tree_call_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-360187.04.02.01,mIVSCC-MET,P8S4_171122_353_A01,122_DG,DG,Glutamatergic,Core,0.38792898,False
Oxtr-T2A-Cre;Ai14-359344.04.01.01,mIVSCC-MET,P2S4_171121_051_A01,124_DG,DG,Glutamatergic,Core,0.481428481,True
Vip-IRES-Cre;Ai14-359509.04.02.02,mIVSCC-MET,P8S4_171122_352_A01,125_DG,DG,Glutamatergic,Core,0.5661674529999999,True
Ndnf-IRES2-dgCre;Ai14-361703.04.01.02,mIVSCC-MET,P9S4_171201_407_A01,125_DG,DG,Glutamatergic,Core,0.5892143120000001,True
Rbp4-Cre_KL100;Ai14-362155.05.01.01,mIVSCC-MET,P9S4_171201_403_A01,125_DG,DG,Glutamatergic,I1,0.7626389720000001,True
Rbp4-Cre_KL100;Ai14-362155.05.02.02,mIVSCC-MET,PAS4_171201_452_A01,125_DG,DG,Glutamatergic,I1,0.705088663,True
Vip-IRES-Cre;Ai14-359509.04.02.01,mIVSCC-MET,P8S4_171122_351_A01,125_DG,DG,Glutamatergic,I1,0.53255705,True
Ctgf-T2A-dgCre;Ai14-495724.02.02.01,mIVSCC-MET,PFS4_191108_703_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,I1,0.993108557,True
Ntsr1-Cre_GN220;Ai14-482444.04.01.01,mIVSCC-MET,PFS4_190822_701_A01,172_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.928634636,True
Oxtr-T2A-Cre;Ai14-408887.04.02.04,mIVSCC-MET,P8S4_180820_362_A01,178_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,0.765951396,True
Oxtr-T2A-Cre;Ai14-484067.04.01.02,mIVSCC-MET,P1S4_190830_002_A01,178_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.8955835109999999,True
Vip-IRES-Cre;Ai14(IVSCC)-253380.04.01.02,T301x,P1S4_160621_252_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,0.8782361340000001,True
Pvalb-IRES-Cre;Ai14-488440.05.01.03,mIVSCC-MET,P1S4_190924_003_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,1.088051945,True
C57BL6J-436184.05.03.01,mIVSCC-METx,PXS4_190107_354_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,1.031020933,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-462536-Ai65.04.01.02,mIVSCC-MET,P1S4_190514_001_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,1.109338183,True
Slc32a1-IRES-Cre;Ai14-476712.04.01.02,mIVSCC-MET,P1S4_190725_002_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.077172154,True
Ndnf-IRES2-dgCre;Ai14-470195.03.01.01,mIVSCC-MET,PES4_190618_651_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.001322219,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-497491-Ai65.03.01.01,mIVSCC-MET,P8S4_191118_357_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.100977473,True
Oxtr-T2A-Cre;Ai14-408888.04.02.06,mIVSCC-MET,PBS4_180824_513_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.098663421,True
Oxtr-T2A-Cre;Ai14-484067.06.02.01,mIVSCC-MET,PFS4_190830_702_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.053780091,True
Ai14-Homo-497712.03.01.01,hIVSCC-METx,PXS4_191125_301_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.200793152,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-462539-Ai65_.04.02.01,mIVSCC-MET,PES4_190516_651_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.049329618,True
Slc17a6-IRES-Cre;Ai14-490922.04.01.01,mIVSCC-MET,PFS4_191008_701_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.1234203790000001,True
Ntsr1-Cre_GN220;Ai14-485994.05.02.01,mIVSCC-MET,PAS4_190910_451_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.096518433,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-462536-Ai65.06.01.02,mIVSCC-MET,PFS4_190514_702_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.974522413,True
Pvalb-IRES-Cre;Ai14-406666.03.01.01,mIVSCC-MET,P1S4_180808_001_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.074992757,True
Htr3a-Cre_NO152;Ai14-502372.09.06.04,mIVSCC-MET,PFS4_191220_704_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.238919679,True
Gad2-IRES-Cre;Ai14-481681.04.01.02,mIVSCC-MET,PFS4_190822_704_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.2402038359999998,True
Slc17a6-IRES-Cre;Ai14-482435.04.01.02,mIVSCC-MET,PFS4_190820_703_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.038694737,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-491001-Ai65.05.02.01,mIVSCC-MET,PAS4_191007_457_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.157621676,True
Slc17a6-IRES-Cre;Ai14-490922.04.02.02,mIVSCC-MET,PES4_191008_652_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.009265672,True
Slc32a1-IRES-Cre;Ai14-477504.04.01.01,mIVSCC-MET,P1S4_190730_001_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.853046663,True
Slc17a6-IRES-Cre;Ai14-376995.02.02.02,mIVSCC-MET,P2S4_180226_052_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.8353674179999999,True
Glt25d2-Cre_NF107;Ai14-442297.04.02.02,mIVSCC-MET,PFS4_190214_702_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.141920075,True
Pvalb-IRES-Cre;Ai14-488440.04.01.03,mIVSCC-MET,PFS4_190924_703_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.048721301,True
Sncg-IRES2-FlpO-neo;Ai65F-505713.10.02.03,mIVSCC-MET,P8S4_200110_357_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,Core,1.024628187,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.01.01.01,mIVSCC-MET,PES4_200114_656_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,Core,0.872588556,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.03.02.01,mIVSCC-MET,P8S4_200114_354_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,Core,0.831002062,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.03.02.02,mIVSCC-MET,P8S4_200114_355_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I1,0.880757627,True
Rorb-IRES2-Cre-D;Ai14-251322.03.01.05,T301x,P1S4_160623_282_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.798528619,True
Chat-IRES-Cre;Ai14-261748.05.02.03,T301x,P1S4_160801_543_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.014488622,True
Nr5a1-Cre;Ai14-317501.05.02.01,T301x,P1S4_170505_006_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9056867000000001,True
Cux2-CreERT2;Ai14-315357.03.01.03,T301x,P1S4_170511_003_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.7365909820000001,True
Cux2-CreERT2;Ai14-315357.05.01.02,T301x,P1S4_170511_009_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.6099477320000001,True
Slc32a1-IRES-Cre;Ai14-486249.04.01.02,mIVSCC-MET,P1S4_190919_002_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.999161768,True
Rorb-IRES2-Cre-neo;Ai14-315667.03.02.06,T301x,P2S4_170502_061_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.771002306,True
Scnn1a-Tg2-Cre;Ai14-316319.04.02.03,T301x,P2S4_170503_057_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.219840249,True
Gad2-IRES-Cre;Ai14-318382.03.02.03,T301x,P2S4_170516_053_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.74593558,True
Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350934.04.01.02,mIVSCC-MET,P2S4_171002_052_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9690848320000001,True
Nr5a1-Cre;Ai14-350880.04.02.01,mIVSCC-MET,P2S4_171003_058_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.655304646,True
Nr5a1-Cre;Ai14-350880.04.02.02,mIVSCC-MET,P2S4_171003_059_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.7771499620000001,True
Nr5a1-Cre;Ai14-351257.03.02.01,mIVSCC-MET,P2S4_171005_051_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.913259512,True
Nr5a1-Cre;Ai14-380238.02.02.01,mIVSCC-MET,P2S4_180313_052_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.113567414,True
Nr5a1-Cre;Ai14-355060.04.02.01,mIVSCC-MET,P8S4_171018_356_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.100722377,True
Nr5a1-Cre;Ai14-380238.04.02.01,mIVSCC-MET,P8S4_180313_354_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.156396227,True
Slc17a6-IRES-Cre;Ai14-407248.04.02.02,mIVSCC-MET,P8S4_180810_359_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.948361219,True
Rorb-IRES2-Cre;Ai14-349007.04.02.02,T301x,P9S4_170922_405_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.99382551,True
Nr5a1-Cre;Ai14-350880.04.01.02,mIVSCC-MET,P9S4_171003_411_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.737793073,True
Rorb-IRES2-Cre;Ai14-355893.05.01.01,mIVSCC-MET,P9S4_171023_406_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.739423323,True
Rorb-IRES2-Cre;Ai14-349007.06.01.01,T301x,PAS4_170922_453_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.788947526,True
Scnn1a-Tg3-Cre;Ai14-349313.06.02.01,T301x,PAS4_170925_451_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.000993568,True
Pvalb-IRES-Cre;Ai14-488441.05.02.01,mIVSCC-MET,PAS4_190926_451_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9134936779999999,True
Nr5a1-Cre;Ai14-351257.02.01.01,mIVSCC-MET,PBS4_171005_501_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9435005240000001,True
Chat-IRES-Cre-neo;Ai14-408345.03.01.01,mIVSCC-MET,PBS4_180817_506_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.862557408,True
Slc17a6-IRES-Cre;Ai14-454539.04.02.03,mIVSCC-MET,PFS4_190411_706_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.073410885,True
Slc32a1-IRES-Cre;Ai14-486796.05.02.01,mIVSCC-MET,PFS4_190917_701_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.766987977,True
Slc32a1-IRES-Cre;Ai14-486249.05.01.01,mIVSCC-MET,PFS4_190919_701_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.019899526,True
Rorb-IRES2-Cre;Ai14-315897.04.01.04,T301x,P1S4_170425_004_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.794120435,True
Rorb-IRES2-Cre;Ai14-315894.05.01.05,T301x,P1S4_170427_009_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.672954614,True
Nr5a1-Cre;Ai14-317501.04.01.05,T301x,P1S4_170505_005_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.8475716120000001,True
Pvalb-IRES-Cre;Ai14-488441.03.02.01,mIVSCC-MET,P1S4_190926_001_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.96295139,True
Slc17a7-IRES2-Cre;Ai14-399114.02.01.03,mIVSCC-MET,P9S4_180705_403_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.986078263,True
Rorb-IRES2-Cre;Ai14-318659.03.01.02,T301x,P2S4_170510_052_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.76804531,True
Nr5a1-Cre;Ai14-355060.04.02.02,mIVSCC-MET,P8S4_171018_357_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.990731082,True
Tlx3-Cre_PL56;Ai140;Pvalb-T2A-FlpO;Ai65F-449764.08.06.01.07,mMPATCH,PXS4_190305_405_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.860293683,True
Nr5a1-Cre;Ai14-355060.06.01.01,mIVSCC-MET,PAS4_171018_453_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.95042594,True
Nr5a1-Cre;Ai14-350880.03.01.02,mIVSCC-MET,PBS4_171003_506_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.043097091,True
Rbp4-Cre_KL100;Ai14-337200.04.01.01,T301x,P1S4_170724_001_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.805036381,True
Scnn1a-Tg2-Cre;Ai14-346639.02.02.01,T301x,P2S4_170915_056_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.8124864690000001,True
Slc17a7-IRES2-Cre;Ai14-399114.02.01.01,mIVSCC-MET,P9S4_180705_401_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9656648320000001,True
Nr5a1-Cre;Ai14-355059.05.02.02,mIVSCC-MET,PAS4_171016_454_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.875294042,True
Gad2-IRES-Cre;Ai14-318381.03.02.03,T301x,P2S4_170517_053_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.036032573,True
Slc17a7-IRES2-Cre;Ai14-470694.03.02.01,mIVSCC-MET,P8S4_190628_353_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.910531048,True
Scnn1a-Tg3-Cre;Ai14-353198.05.02.01,mIVSCC-MET,PAS4_171010_451_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.7758364109999999,True
Nr5a1-Cre;Ai14-317501.05.01.01,T301x,P2S4_170505_056_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.771838727,True
Rorb-IRES2-Cre;Ai14-315901.04.02.04,T301x,P1S4_170504_009_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.755611935,True
Cux2-CreERT2;Ai14-315355.05.02.04,T301x,P2S4_170512_057_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.877350532,True
Gad2-IRES-Cre;Ai14-318381.03.02.01,T301x,P2S4_170517_051_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.8301109659999999,True
Slc17a7-IRES2-Cre;Ai14-470694.04.02.01,mIVSCC-MET,PAS4_190628_454_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.683210157,True
Rorb-IRES2-Cre-neo;Ai14-315667.04.02.03,T301x,P2S4_170502_053_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.853487955,True
Rorb-IRES2-Cre-neo;Ai14-315667.03.02.01,T301x,P2S4_170502_056_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.0238384790000001,True
Rorb-IRES2-Cre;Ai14-315895.04.02.04,T301x,P2S4_170426_060_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.807269841,True
Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417712.04.01.03,mIVSCC-MET,PBS4_181011_504_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.831212097,True
Pvalb-IRES-Cre;Ai14-488440.04.02.02,mIVSCC-MET,PAS4_190924_454_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.845918962,True
Slc17a6-IRES-Cre;Ai14-309383.05.02.01,T301x,P2S4_170413_058_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.005006997,True
Rorb-IRES2-Cre;Ai14-315897.05.02.02,T301x,P2S4_170425_057_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.63104411,True
Slc17a6-IRES-Cre;Ai14-490921.03.02.01,mIVSCC-MET,P8S4_191007_352_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.866568274,True
Slc17a6-IRES-Cre;Ai14-309383.05.02.02,T301x,P2S4_170413_059_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.155276333,True
Rorb-IRES2-Cre-neo;Ai14-315666.03.02.03,T301x,P6S4_170501_253_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.848206723,True
Slc17a6-IRES-Cre;Ai14-309388.05.01.03,T301x,P2S4_170414_059_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.622646367,True
Scnn1a-Tg3-Cre;Ai14-315862.04.02.03,T301x,P2S4_170428_053_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.8447638140000001,True
Rorb-IRES2-Cre-neo;Ai14-315667.03.01.04,T301x,P1S4_170502_004_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.788195309,True
Nr5a1-Cre;Ai14-317501.04.02.01,T301x,P2S4_170505_051_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.696319206,True
Slc17a6-IRES-Cre;Ai14-309388.03.02.06,T301x,P6S4_170414_261_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.926202555,True
Ndnf-IRES2-dgCre;Ai14-470196.03.02.04,mIVSCC-MET,PAS4_190620_454_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.7973674940000001,True
Rorb-IRES2-Cre;Ai14-315901.03.02.06,T301x,P2S4_170504_056_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.524047681,True
Cux2-CreERT2;Ai14-315355.05.02.05,T301x,P2S4_170512_058_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.954076083,True
Rorb-IRES2-Cre;Ai14-315901.04.01.04,T301x,P2S4_170504_060_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.803376387,True
Slc17a6-IRES-Cre;Ai14-465960.03.01.01,mIVSCC-MET,P1S4_190606_001_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.066625924,True
Sst-IRES-Cre;Ai167-429815.03.02.02,mIVSCC-METx,PXS4_181220_053_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.042569255,True
Rorb-IRES2-Cre;Ai14-355888.06.02.02,mIVSCC-MET,PAS4_171027_452_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.87559485,True
Slc17a7-IRES2-Cre;Ai14-382512.02.02.02,mIVSCC-MET,P1S4_180403_003_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.34784564,True
Gad2-IRES-Cre;Ai14-318382.04.02.02,T301x,P2S4_170516_055_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.0068670240000002,True
Vip-IRES-Cre;Ai14-336708.04.01.05,T301x,P1S4_170725_010_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.154097102,True
Pvalb-IRES-Cre;Ai14-488439.04.01.02,mIVSCC-MET,P1S4_190923_002_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.2838564,True
Cux2-CreERT2;Ai14-315355.05.02.02,T301x,P2S4_170512_055_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.8724549979999999,True
Slc17a7-IRES2-Cre;Ai14-399114.03.02.02,mIVSCC-MET,P2S4_180705_051_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.892845841,True
Cux2-CreERT2;Ai14-332801.04.02.01,T301,P8S4_170721_351_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.064955783,True
Rbp4-Cre_KL100;Ai14-348734.05.01.01,T301x,P8S4_170920_357_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.109524564,True
Rbp4-Cre_KL100;Ai14-471971.04.02.01,mIVSCC-MET,P8S4_190702_353_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9702240809999999,True
Scnn1a-Tg3-Cre;Ai14-349318.03.02.02,T301x,PBS4_170928_504_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.0157974440000002,True
Rbp4-Cre_KL100;Ai14-496254.05.01.01,mIVSCC-MET,PES4_191114_654_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.077110235,True
Rbp4-Cre_KL100;Ai14-486152.04.01.02,mIVSCC-MET,P1S4_190916_002_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9501781020000001,True
Slc17a6-IRES-Cre;Ai14-441619.05.01.01,mIVSCC-MET,PFS4_190205_706_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.080962068,True
Rbp4-Cre_KL100;Ai14-280172.03.01.01,T301x,P1S4_161101_001_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.757812505,True
Rbp4-Cre_KL100;Ai14-337199.05.02.02,T301x,P1S4_170725_002_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.2632972709999999,True
Rbp4-Cre_KL100;Ai14-335442.04.02.02,T301x,P8S4_170718_352_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.261462721,True
Cux2-CreERT2;Ai14-315355.05.01.03,T301x,P1S4_170512_007_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.8621475820000001,True
Rbp4-Cre_KL100;Ai14-335445.05.02.03,T301x,P1S4_170720_008_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.123610185,True
Rorb-IRES2-Cre;Ai14-315901.04.01.01,T301x,P2S4_170504_057_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.887768236,True
Rbp4-Cre_KL100;Ai14-451124.03.01.02,mIVSCC-MET,PES4_190326_653_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.10176463,True
Rbp4-Cre;Ai14-243497.03.02.01,T301x,P1S4_160421_277_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.780067033,True
Scnn1a-Tg2-Cre;Ai14-346639.03.02.01,T301x,P8S4_170915_356_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.0419232109999998,True
Scnn1a-Tg1-Cre;Ai14-418334.03.01.01,mIVSCC-MET,P2S4_181015_051_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.9975865209999999,True
Slc17a6-IRES-Cre;Ai14-443197.05.01.01,mIVSCC-MET,PAS4_190218_459_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.9923575459999999,True
Rbp4-Cre_KL100;Ai14-388821.04.01.02,mIVSCC-MET,P2S4_180507_052_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.100756805,True
Slc17a6-IRES-Cre;Ai14-454538.04.01.02,mIVSCC-MET,P1S4_190408_005_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.9572163229999999,True
Rbp4-Cre_KL100;Ai14-382104.02.02.01,mIVSCC-MET,P8S4_180402_353_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.901273612,True
Rbp4-Cre_KL100;Ai14-337197.03.02.03,T301x,P2S4_170726_053_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.3805565990000002,True
Rbp4-Cre_KL100;Ai14-335444.04.02.02,T301x,P8S4_170719_353_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.004466652,True
Rbp4-Cre_KL100;Ai14-348734.05.01.02,T301x,P8S4_170920_358_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.048304782,True
Gad2-IRES-Cre;Ai14-456490.08.01.01,mIVSCC-MET,P1S4_190416_003_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.9780308120000001,True
Slc32a1-IRES-Cre;Ai14-486248.04.01.01,mIVSCC-MET,P1S4_190916_005_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.00129612,True
Sst-IRES-Cre;Ai14-455920.06.02.01,mIVSCC-MET,PES4_190412_651_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.069654476,True
Gad2-IRES-Cre;Ai14-471960.06.02.03,mIVSCC-MET,PFS4_190702_703_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.875202004,True
HM_Lab_Test_m.17.11.03,hIVSCC-METx,PHS4_180726_103_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.839569039,True
M18.29.131610.31.01,hIVSCC-METx,PHS4_181112_301_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.860032407,True
Chrna2-Cre_OE25;Pvalb-T2A-FlpO;Ai65-457299.01.01.02,mIVSCC-MET,PFS4_190415_703_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.855323808,True
Htr3a-Cre_NO152;Ai14-493256.04.02.01,mIVSCC-MET,PFS4_191022_702_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.2208075440000001,True
